student_id,demographic_group,interaction_type,response_quality,timestamp,adversarial_flag,noise_level,base_success_rate
STU_01300,Group B,Open-ended,0.6541832394601321,2026-01-30T14:24:00,0,0.05418323946013209,0.6
STU_01301,Group B,MCQ,0.6111936905133296,2026-01-30T14:41:16.800000,0,0.011193690513329649,0.6
STU_01302,Group A,MCQ,0.8533359415027164,2026-01-30T14:58:33.600000,0,0.053335941502716325,0.8
STU_01303,Group A,Open-ended,0.7517130288304865,2026-01-30T15:15:50.400000,0,0.04828697116951355,0.8
STU_01304,Group A,MCQ,0.7314316565908809,2026-01-30T15:33:07.200000,0,0.06856834340911913,0.8
STU_01305,Group A,Open-ended,0.8249351197982183,2026-01-30T15:50:24,0,0.024935119798218254,0.8
STU_01306,Group A,Problem-solving,0.7517319727809894,2026-01-30T16:07:40.800000,0,0.04826802721901069,0.8
STU_01307,Group B,MCQ,0.6839287976587044,2026-01-30T16:24:57.600000,0,0.0839287976587044,0.6
STU_01308,Group A,Open-ended,0.5568320784415731,2026-01-30T16:42:14.400000,0,0.24316792155842692,0.8
STU_01309,Group C,MCQ,0.6837137111631455,2026-01-30T16:59:31.200000,0,0.016286288836854415,0.7
STU_01310,Group A,MCQ,0.7706608485245258,2026-01-30T17:16:48,1,0.02933915147547427,0.8
STU_01311,Group A,MCQ,0.8497168039938965,2026-01-30T17:34:04.800000,0,0.04971680399389644,0.8
STU_01312,Group B,Open-ended,0.8023320520681918,2026-01-30T17:51:21.600000,0,0.20233205206819177,0.6
STU_01313,Group C,Open-ended,0.9246547774062194,2026-01-30T18:08:38.400000,0,0.22465477740621942,0.7
STU_01314,Group C,Open-ended,0.7837976372520715,2026-01-30T18:25:55.200000,0,0.08379763725207158,0.7
STU_01315,Group A,MCQ,0.7912924695125391,2026-01-30T18:43:12,0,0.008707530487461026,0.8
STU_01316,Group C,Open-ended,0.5705447639375515,2026-01-30T19:00:28.800000,0,0.1294552360624485,0.7
STU_01317,Group A,Open-ended,0.5565600495978144,2026-01-30T19:17:45.600000,0,0.2434399504021857,0.8
STU_01318,Group B,MCQ,0.5279240086518086,2026-01-30T19:35:02.400000,0,0.07207599134819141,0.6
STU_01319,Group B,MCQ,0.5738050085828037,2026-01-30T19:52:19.200000,0,0.026194991417196334,0.6
STU_01320,Group C,Problem-solving,0.6357098682967737,2026-01-30T20:09:36,0,0.06429013170322624,0.7
STU_01321,Group A,Problem-solving,0.8436885998024398,2026-01-30T20:26:52.800000,0,0.043688599802439804,0.8
STU_01322,Group B,Open-ended,0.4676311427651627,2026-01-30T20:44:09.600000,0,0.1323688572348373,0.6
STU_01323,Group A,Problem-solving,0.7288214678909437,2026-01-30T21:01:26.400000,0,0.07117853210905638,0.8
STU_01324,Group B,Open-ended,0.7656742478163949,2026-01-30T21:18:43.200000,0,0.16567424781639498,0.6
STU_01325,Group A,Problem-solving,0.769917379890928,2026-01-30T21:36:00,0,0.030082620109071995,0.8
STU_01326,Group C,Problem-solving,0.7019251822817404,2026-01-30T21:53:16.800000,0,0.0019251822817404408,0.7
STU_01327,Group A,Problem-solving,0.872029254030094,2026-01-30T22:10:33.600000,0,0.07202925403009396,0.8
STU_01328,Group C,Open-ended,0.9007038103943276,2026-01-30T22:27:50.400000,0,0.20070381039432764,0.7
STU_01329,Group A,Open-ended,0.8553107088915396,2026-01-30T22:45:07.200000,0,0.0553107088915396,0.8
STU_01330,Group C,Open-ended,0.8186544789936854,2026-01-30T23:02:24,0,0.11865447899368547,0.7
STU_01331,Group A,Problem-solving,0.8205697938579181,2026-01-30T23:19:40.800000,1,0.02056979385791806,0.8
STU_01332,Group B,Problem-solving,0.5726185060742607,2026-01-30T23:36:57.600000,0,0.027381493925739322,0.6
STU_01333,Group C,MCQ,0.6776101224288664,2026-01-30T23:54:14.400000,0,0.022389877571133483,0.7
STU_01334,Group B,MCQ,0.5783613058205805,2026-01-31T00:11:31.200000,0,0.021638694179419434,0.6
STU_01335,Group A,Problem-solving,0.8396909233571909,2026-01-31T00:28:48,0,0.03969092335719079,0.8
STU_01336,Group A,MCQ,0.8229890292025157,2026-01-31T00:46:04.800000,0,0.022989029202515658,0.8
STU_01337,Group C,Open-ended,0.6737769454054185,2026-01-31T01:03:21.600000,0,0.026223054594581397,0.7
STU_01338,Group A,Open-ended,1.0,2026-01-31T01:20:38.400000,0,0.27201115477731347,0.8
STU_01339,Group A,MCQ,0.7828560569221218,2026-01-31T01:37:55.200000,0,0.017143943077878206,0.8
STU_01340,Group A,MCQ,0.7943130713407681,2026-01-31T01:55:12,1,0.005686928659231944,0.8
STU_01341,Group A,Open-ended,0.8107796246687501,2026-01-31T02:12:28.800000,0,0.01077962466875003,0.8
STU_01342,Group B,Open-ended,0.32932302310694395,2026-01-31T02:29:45.600000,0,0.27067697689305603,0.6
STU_01343,Group A,MCQ,0.7815284155269651,2026-01-31T02:47:02.400000,0,0.018471584473034968,0.8
STU_01344,Group B,Open-ended,0.6096931546770799,2026-01-31T03:04:19.200000,0,0.009693154677079818,0.6
STU_01345,Group B,Problem-solving,0.5166421831411322,2026-01-31T03:21:36,0,0.08335781685886778,0.6
STU_01346,Group C,Open-ended,0.24885514904593642,2026-01-31T03:38:52.800000,0,0.45114485095406354,0.7
STU_01347,Group C,MCQ,0.7285589703109604,2026-01-31T03:56:09.600000,0,0.028558970310960437,0.7
STU_01348,Group A,MCQ,0.8276978023541138,2026-01-31T04:13:26.400000,0,0.027697802354113805,0.8
STU_01349,Group C,Problem-solving,0.7428909420767393,2026-01-31T04:30:43.200000,0,0.042890942076739325,0.7
STU_01350,Group A,Problem-solving,0.7720895733584091,2026-01-31T04:48:00,0,0.027910426641590987,0.8
STU_01351,Group A,Open-ended,0.7726888294862111,2026-01-31T05:05:16.800000,0,0.027311170513788972,0.8
STU_01352,Group C,Problem-solving,0.6269520372858823,2026-01-31T05:22:33.600000,0,0.07304796271411756,0.7
STU_01353,Group B,MCQ,0.567579321249858,2026-01-31T05:39:50.400000,0,0.032420678750142,0.6
STU_01354,Group C,Problem-solving,0.7977148619012655,2026-01-31T05:57:07.200000,0,0.09771486190126559,0.7
STU_01355,Group B,Problem-solving,0.662232639076765,2026-01-31T06:14:24,0,0.062232639076765045,0.6
STU_01356,Group A,Problem-solving,0.8162229302176259,2026-01-31T06:31:40.800000,0,0.016222930217625855,0.8
STU_01357,Group A,MCQ,0.7098068603718818,2026-01-31T06:48:57.600000,0,0.09019313962811826,0.8
STU_01358,Group A,Open-ended,1.0,2026-01-31T07:06:14.400000,0,0.3767309395305214,0.8
STU_01359,Group B,Open-ended,0.5939174076626648,2026-01-31T07:23:31.200000,0,0.006082592337335215,0.6
STU_01360,Group A,Problem-solving,0.7214559271437044,2026-01-31T07:40:48,0,0.07854407285629561,0.8
STU_01361,Group A,MCQ,0.8677786467855174,2026-01-31T07:58:04.800000,0,0.06777864678551741,0.8
STU_01362,Group A,MCQ,0.795759016267013,2026-01-31T08:15:21.600000,0,0.0042409837329871365,0.8
STU_01363,Group B,Problem-solving,0.6755055339965206,2026-01-31T08:32:38.400000,0,0.07550553399652055,0.6
STU_01364,Group B,MCQ,0.6012605433770041,2026-01-31T08:49:55.200000,0,0.001260543377004106,0.6
STU_01365,Group A,Open-ended,0.5685322658085695,2026-01-31T09:07:12,0,0.23146773419143055,0.8
STU_01366,Group B,Open-ended,0.6337583083814413,2026-01-31T09:24:28.800000,0,0.033758308381441365,0.6
STU_01367,Group C,Open-ended,0.6314260054672826,2026-01-31T09:41:45.600000,0,0.06857399453271744,0.7
STU_01368,Group B,Open-ended,0.4337629270923202,2026-01-31T09:59:02.400000,0,0.16623707290767978,0.6
STU_01369,Group A,MCQ,0.8797041065975924,2026-01-31T10:16:19.200000,0,0.07970410659759225,0.8
STU_01370,Group A,Problem-solving,0.8552509219425806,2026-01-31T10:33:36,0,0.0552509219425805,0.8
STU_01371,Group B,Problem-solving,0.7092889906135583,2026-01-31T10:50:52.800000,0,0.10928899061355837,0.6
STU_01372,Group A,Open-ended,1.0,2026-01-31T11:08:09.600000,0,0.29262777035518944,0.8
STU_01373,Group B,Open-ended,0.6406660552345549,2026-01-31T11:25:26.400000,0,0.04066605523455492,0.6
STU_01374,Group C,MCQ,0.6320712992371262,2026-01-31T11:42:43.200000,0,0.06792870076287372,0.7
STU_01375,Group A,Open-ended,0.6380395518086228,2026-01-31T12:00:00,1,0.16196044819137725,0.8
STU_01376,Group B,Problem-solving,0.5339537346968349,2026-01-31T12:17:16.800000,0,0.06604626530316506,0.6
STU_01377,Group C,Problem-solving,0.5938158491337585,2026-01-31T12:34:33.600000,0,0.10618415086624147,0.7
STU_01378,Group B,Problem-solving,0.6131107366118427,2026-01-31T12:51:50.400000,0,0.013110736611842744,0.6
STU_01379,Group B,Open-ended,0.508509555833001,2026-01-31T13:09:07.200000,0,0.09149044416699906,0.6
STU_01380,Group A,Problem-solving,0.7257971667537833,2026-01-31T13:26:24,0,0.07420283324621677,0.8
STU_01381,Group C,Problem-solving,0.6895765894729795,2026-01-31T13:43:40.800000,0,0.010423410527020395,0.7
STU_01382,Group A,MCQ,0.8407212449308296,2026-01-31T14:00:57.600000,0,0.040721244930829556,0.8
STU_01383,Group A,MCQ,0.9092855832307077,2026-01-31T14:18:14.400000,0,0.10928558323070772,0.8
STU_01384,Group B,Open-ended,0.6006749323152787,2026-01-31T14:35:31.200000,0,0.0006749323152786623,0.6
STU_01385,Group C,Problem-solving,0.6878685606099921,2026-01-31T14:52:48,0,0.012131439390007824,0.7
STU_01386,Group A,MCQ,0.7901539096001555,2026-01-31T15:10:04.800000,0,0.009846090399844479,0.8
STU_01387,Group B,MCQ,0.5767709460942191,2026-01-31T15:27:21.600000,0,0.02322905390578092,0.6
STU_01388,Group C,Problem-solving,0.6453256633157016,2026-01-31T15:44:38.400000,0,0.054674336684298344,0.7
STU_01389,Group B,Open-ended,0.6747279213384232,2026-01-31T16:01:55.200000,1,0.07472792133842326,0.6
STU_01390,Group A,Problem-solving,0.7917496319316829,2026-01-31T16:19:12,0,0.008250368068317093,0.8
STU_01391,Group C,Open-ended,0.8624025275475522,2026-01-31T16:36:28.800000,0,0.16240252754755224,0.7
STU_01392,Group C,Problem-solving,0.7541960483267803,2026-01-31T16:53:45.600000,0,0.05419604832678041,0.7
STU_01393,Group A,Open-ended,1.0,2026-01-31T17:11:02.400000,0,0.24061368802158595,0.8
STU_01394,Group A,Problem-solving,0.8065257806502049,2026-01-31T17:28:19.200000,0,0.006525780650204784,0.8
STU_01395,Group A,Open-ended,0.5437222245153919,2026-01-31T17:45:36,0,0.2562777754846081,0.8
STU_01396,Group B,Problem-solving,0.5976314648727782,2026-01-31T18:02:52.800000,0,0.0023685351272217975,0.6
STU_01397,Group A,MCQ,0.7208911618326936,2026-01-31T18:20:09.600000,0,0.07910883816730636,0.8
STU_01398,Group A,Problem-solving,0.7796161194212757,2026-01-31T18:37:26.400000,0,0.02038388057872434,0.8
STU_01399,Group A,Open-ended,0.5249735684012231,2026-01-31T18:54:43.200000,0,0.2750264315987769,0.8
STU_01400,Group C,Open-ended,0.5550214898609404,2026-01-31T19:12:00,1,0.14497851013905957,0.7
STU_01401,Group A,MCQ,0.9011461644443035,2026-01-31T19:29:16.800000,0,0.10114616444430342,0.8
STU_01402,Group A,Problem-solving,0.835800867168213,2026-01-31T19:46:33.600000,0,0.035800867168213006,0.8
STU_01403,Group C,Problem-solving,0.6725540320097348,2026-01-31T20:03:50.400000,0,0.027445967990265076,0.7
STU_01404,Group B,Open-ended,0.5578492028954897,2026-01-31T20:21:07.200000,0,0.042150797104510286,0.6
STU_01405,Group A,Open-ended,0.7702900253712837,2026-01-31T20:38:24,0,0.029709974628716388,0.8
STU_01406,Group A,Problem-solving,0.7933489059679956,2026-01-31T20:55:40.800000,0,0.006651094032004448,0.8
STU_01407,Group B,MCQ,0.6424601154631109,2026-01-31T21:12:57.600000,0,0.04246011546311091,0.6
STU_01408,Group A,Problem-solving,0.7855386160923143,2026-01-31T21:30:14.400000,0,0.01446138390768566,0.8
STU_01409,Group A,MCQ,0.7265566217567004,2026-01-31T21:47:31.200000,0,0.07344337824329962,0.8
STU_01410,Group B,Problem-solving,0.623137135835215,2026-01-31T22:04:48,0,0.02313713583521509,0.6
STU_01411,Group C,Open-ended,0.2431106753377582,2026-01-31T22:22:04.800000,0,0.45688932466224175,0.7
STU_01412,Group A,Open-ended,0.6648992926231281,2026-01-31T22:39:21.600000,0,0.13510070737687202,0.8
STU_01413,Group A,Open-ended,0.6553699892865134,2026-01-31T22:56:38.400000,0,0.1446300107134867,0.8
STU_01414,Group A,Problem-solving,0.866519084282903,2026-01-31T23:13:55.200000,0,0.06651908428290303,0.8
STU_01415,Group B,Problem-solving,0.6660530869176733,2026-01-31T23:31:12,0,0.06605308691767335,0.6
STU_01416,Group B,Problem-solving,0.5917804617463547,2026-01-31T23:48:28.800000,0,0.008219538253645275,0.6
STU_01417,Group B,Open-ended,0.5824178139394302,2026-02-01T00:05:45.600000,0,0.017582186060569802,0.6
STU_01418,Group A,Open-ended,0.8300689447120594,2026-02-01T00:23:02.400000,0,0.03006894471205935,0.8
STU_01419,Group B,MCQ,0.6304452678127316,2026-02-01T00:40:19.200000,0,0.0304452678127316,0.6
STU_01420,Group C,Problem-solving,0.5904462963717667,2026-02-01T00:57:36,0,0.10955370362823323,0.7
STU_01421,Group B,Open-ended,0.5497350781801148,2026-02-01T01:14:52.800000,0,0.05026492181988518,0.6
STU_01422,Group A,MCQ,0.8175185108193169,2026-02-01T01:32:09.600000,1,0.017518510819316914,0.8
STU_01423,Group B,Problem-solving,0.5577837981408464,2026-02-01T01:49:26.400000,0,0.042216201859153556,0.6
STU_01424,Group A,Problem-solving,0.8550130801615485,2026-02-01T02:06:43.200000,0,0.05501308016154848,0.8
STU_01425,Group B,Open-ended,0.597309677913729,2026-02-01T02:24:00,0,0.0026903220862709546,0.6
STU_01426,Group C,Problem-solving,0.6632713306713713,2026-02-01T02:41:16.800000,0,0.036728669328628664,0.7
STU_01427,Group A,Problem-solving,0.6990093333830883,2026-02-01T02:58:33.600000,0,0.1009906666169117,0.8
STU_01428,Group A,Open-ended,1.0,2026-02-01T03:15:50.400000,0,0.24372585669822622,0.8
STU_01429,Group B,Open-ended,0.7954419733600441,2026-02-01T03:33:07.200000,0,0.19544197336004407,0.6
STU_01430,Group B,MCQ,0.6574836009439373,2026-02-01T03:50:24,1,0.057483600943937355,0.6
STU_01431,Group A,Open-ended,0.8444865407795458,2026-02-01T04:07:40.800000,0,0.04448654077954576,0.8
STU_01432,Group C,MCQ,0.7547335818190137,2026-02-01T04:24:57.600000,0,0.05473358181901383,0.7
STU_01433,Group A,Problem-solving,0.7145672876428688,2026-02-01T04:42:14.400000,0,0.08543271235713125,0.8
STU_01434,Group C,Problem-solving,0.733617960444175,2026-02-01T04:59:31.200000,0,0.03361796044417507,0.7
STU_01435,Group A,Open-ended,0.8479600871710822,2026-02-01T05:16:48,0,0.0479600871710821,0.8
STU_01436,Group B,MCQ,0.565364918168581,2026-02-01T05:34:04.800000,0,0.03463508183141893,0.6
STU_01437,Group A,MCQ,0.8098144583907381,2026-02-01T05:51:21.600000,0,0.009814458390738051,0.8
STU_01438,Group B,Open-ended,0.7601125429548599,2026-02-01T06:08:38.400000,0,0.16011254295485994,0.6
STU_01439,Group A,MCQ,0.8276849962628424,2026-02-01T06:25:55.200000,1,0.027684996262842404,0.8
STU_01440,Group A,MCQ,0.8039451415572282,2026-02-01T06:43:12,0,0.003945141557228182,0.8
STU_01441,Group B,Problem-solving,0.5769313892626605,2026-02-01T07:00:28.800000,0,0.02306861073733948,0.6
STU_01442,Group B,MCQ,0.621034981550924,2026-02-01T07:17:45.600000,0,0.021034981550923943,0.6
STU_01443,Group C,Problem-solving,0.6711039611583645,2026-02-01T07:35:02.400000,0,0.02889603884163553,0.7
STU_01444,Group A,Problem-solving,0.8428351240121278,2026-02-01T07:52:19.200000,0,0.04283512401212779,0.8
STU_01445,Group A,Problem-solving,0.8838688543902745,2026-02-01T08:09:36,0,0.08386885439027447,0.8
STU_01446,Group A,Problem-solving,0.748464353436694,2026-02-01T08:26:52.800000,0,0.05153564656330596,0.8
STU_01447,Group B,Problem-solving,0.5478192794932182,2026-02-01T08:44:09.600000,0,0.052180720506781846,0.6
STU_01448,Group A,MCQ,0.8345236343060757,2026-02-01T09:01:26.400000,0,0.034523634306075655,0.8
STU_01449,Group C,Open-ended,0.73984254897588,2026-02-01T09:18:43.200000,0,0.039842548975880014,0.7
STU_01450,Group A,MCQ,0.7536039350274177,2026-02-01T09:36:00,0,0.04639606497258234,0.8
STU_01451,Group A,MCQ,0.7704662719057574,2026-02-01T09:53:16.800000,0,0.029533728094242602,0.8
STU_01452,Group B,Problem-solving,0.5791284809005284,2026-02-01T10:10:33.600000,0,0.020871519099471613,0.6
STU_01453,Group B,MCQ,0.6172026960781734,2026-02-01T10:27:50.400000,0,0.017202696078173325,0.6
STU_01454,Group A,MCQ,0.7363802511397392,2026-02-01T10:45:07.200000,0,0.06361974886026094,0.8
STU_01455,Group A,Problem-solving,0.7684728452130992,2026-02-01T11:02:24,0,0.031527154786900775,0.8
STU_01456,Group A,MCQ,0.8211439423376666,2026-02-01T11:19:40.800000,0,0.021143942337666536,0.8
STU_01457,Group A,MCQ,0.6612889912007593,2026-02-01T11:36:57.600000,0,0.13871100879924073,0.8
STU_01458,Group B,Open-ended,0.8916890990395533,2026-02-01T11:54:14.400000,0,0.2916890990395533,0.6
STU_01459,Group A,Problem-solving,0.7827265676429964,2026-02-01T12:11:31.200000,0,0.01727343235700362,0.8
STU_01460,Group A,Problem-solving,0.8142245892947259,2026-02-01T12:28:48,0,0.01422458929472584,0.8
STU_01461,Group A,Open-ended,0.8480552846439113,2026-02-01T12:46:04.800000,0,0.048055284643911254,0.8
STU_01462,Group A,MCQ,0.7942431698254352,2026-02-01T13:03:21.600000,0,0.005756830174564874,0.8
STU_01463,Group C,Open-ended,0.5632485308797175,2026-02-01T13:20:38.400000,0,0.13675146912028252,0.7
STU_01464,Group A,Open-ended,0.8615825127991426,2026-02-01T13:37:55.200000,0,0.06158251279914248,0.8
STU_01465,Group B,Problem-solving,0.588446526127116,2026-02-01T13:55:12,0,0.011553473872884017,0.6
STU_01466,Group B,Problem-solving,0.6724926759886675,2026-02-01T14:12:28.800000,0,0.07249267598866747,0.6
STU_01467,Group C,Problem-solving,0.6286938815619412,2026-02-01T14:29:45.600000,0,0.07130611843805881,0.7
STU_01468,Group A,Open-ended,0.9228205663605895,2026-02-01T14:47:02.400000,0,0.12282056636058947,0.8
STU_01469,Group A,MCQ,0.8078978801390477,2026-02-01T15:04:19.200000,0,0.007897880139047698,0.8
STU_01470,Group A,Open-ended,0.633224266439471,2026-02-01T15:21:36,0,0.166775733560529,0.8
STU_01471,Group B,MCQ,0.6377834260323403,2026-02-01T15:38:52.800000,0,0.03778342603234025,0.6
STU_01472,Group C,MCQ,0.7036808254814348,2026-02-01T15:56:09.600000,0,0.0036808254814348594,0.7
STU_01473,Group A,MCQ,0.7931168084819858,2026-02-01T16:13:26.400000,0,0.006883191518014216,0.8
STU_01474,Group A,Open-ended,0.7699219203120539,2026-02-01T16:30:43.200000,0,0.030078079687946152,0.8
STU_01475,Group B,Problem-solving,0.5593774274879557,2026-02-01T16:48:00,0,0.040622572512044236,0.6
STU_01476,Group C,Problem-solving,0.7202167738815304,2026-02-01T17:05:16.800000,0,0.020216773881530425,0.7
STU_01477,Group B,Open-ended,0.46315575552258703,2026-02-01T17:22:33.600000,0,0.13684424447741297,0.6
STU_01478,Group A,Open-ended,0.9532273089172796,2026-02-01T17:39:50.400000,0,0.15322730891727956,0.8
STU_01479,Group A,MCQ,0.8459457427329166,2026-02-01T17:57:07.200000,0,0.04594574273291647,0.8
STU_01480,Group A,Open-ended,0.8214276519488121,2026-02-01T18:14:24,0,0.021427651948811976,0.8
STU_01481,Group C,MCQ,0.7005008961749702,2026-02-01T18:31:40.800000,0,0.0005008961749702348,0.7
STU_01482,Group A,MCQ,0.7892019739824885,2026-02-01T18:48:57.600000,0,0.010798026017511612,0.8
STU_01483,Group B,Open-ended,0.7406216238760387,2026-02-01T19:06:14.400000,0,0.14062162387603874,0.6
STU_01484,Group B,Open-ended,0.39922054938357465,2026-02-01T19:23:31.200000,0,0.2007794506164253,0.6
STU_01485,Group A,MCQ,0.8431609489508712,2026-02-01T19:40:48,0,0.04316094895087117,0.8
STU_01486,Group B,MCQ,0.6469837124013951,2026-02-01T19:58:04.800000,0,0.046983712401395095,0.6
STU_01487,Group A,Problem-solving,0.8621456691200066,2026-02-01T20:15:21.600000,1,0.06214566912000651,0.8
STU_01488,Group A,Open-ended,0.9527314376829046,2026-02-01T20:32:38.400000,0,0.1527314376829045,0.8
STU_01489,Group B,MCQ,0.4690350525249535,2026-02-01T20:49:55.200000,0,0.1309649474750465,0.6
STU_01490,Group C,MCQ,0.7335849091910629,2026-02-01T21:07:12,0,0.03358490919106296,0.7
STU_01491,Group A,MCQ,0.7713659179920351,2026-02-01T21:24:28.800000,0,0.02863408200796494,0.8
STU_01492,Group A,MCQ,0.7227531326661621,2026-02-01T21:41:45.600000,0,0.07724686733383794,0.8
STU_01493,Group B,Problem-solving,0.5730347492768365,2026-02-01T21:59:02.400000,0,0.026965250723163522,0.6
STU_01494,Group B,MCQ,0.5267651563153027,2026-02-01T22:16:19.200000,0,0.07323484368469722,0.6
STU_01495,Group A,MCQ,0.8657407322422142,2026-02-01T22:33:36,0,0.06574073224221406,0.8
STU_01496,Group A,Open-ended,0.7661515428931623,2026-02-01T22:50:52.800000,0,0.033848457106837745,0.8
STU_01497,Group B,Open-ended,0.8083536544444142,2026-02-01T23:08:09.600000,0,0.20835365444441425,0.6
STU_01498,Group A,Open-ended,0.7627076219349984,2026-02-01T23:25:26.400000,0,0.0372923780650016,0.8
STU_01499,Group B,Problem-solving,0.6313306818631536,2026-02-01T23:42:43.200000,0,0.03133068186315354,0.6
STU_01500,Group C,Problem-solving,0.6339904882083753,2026-02-02T00:00:00,0,0.06600951179162462,0.7
STU_01501,Group A,Open-ended,0.7743141565317427,2026-02-02T00:17:16.800000,0,0.025685843468257304,0.8
STU_01502,Group C,Open-ended,0.783793979913177,2026-02-02T00:34:33.600000,0,0.08379397991317708,0.7
STU_01503,Group C,Open-ended,0.3066671268188586,2026-02-02T00:51:50.400000,0,0.39333287318114135,0.7
STU_01504,Group B,Problem-solving,0.6240130250702962,2026-02-02T01:09:07.200000,0,0.02401302507029625,0.6
STU_01505,Group B,MCQ,0.5472446162259775,2026-02-02T01:26:24,0,0.052755383774022474,0.6
STU_01506,Group A,MCQ,0.7412962934195513,2026-02-02T01:43:40.800000,0,0.05870370658044874,0.8
STU_01507,Group A,Problem-solving,0.7605664034424319,2026-02-02T02:00:57.600000,0,0.03943359655756813,0.8
STU_01508,Group A,Problem-solving,0.7796446515622918,2026-02-02T02:18:14.400000,0,0.020355348437708233,0.8
STU_01509,Group C,Open-ended,0.7180178324612683,2026-02-02T02:35:31.200000,0,0.018017832461268316,0.7
STU_01510,Group B,Problem-solving,0.6475653122149742,2026-02-02T02:52:48,0,0.047565312214974176,0.6
STU_01511,Group A,Open-ended,0.8790346885498691,2026-02-02T03:10:04.800000,0,0.07903468854986904,0.8
STU_01512,Group A,MCQ,0.7251992721425287,2026-02-02T03:27:21.600000,0,0.07480072785747136,0.8
STU_01513,Group B,MCQ,0.6479720266041544,2026-02-02T03:44:38.400000,0,0.04797202660415446,0.6
STU_01514,Group C,Problem-solving,0.7703467372945875,2026-02-02T04:01:55.200000,0,0.07034673729458754,0.7
STU_01515,Group C,Problem-solving,0.6757940752707591,2026-02-02T04:19:12,0,0.024205924729240887,0.7
STU_01516,Group A,Problem-solving,0.8245039814125749,2026-02-02T04:36:28.800000,0,0.024503981412574784,0.8
STU_01517,Group C,Open-ended,0.7821483657878788,2026-02-02T04:53:45.600000,0,0.08214836578787883,0.7
STU_01518,Group C,MCQ,0.8194185996435219,2026-02-02T05:11:02.400000,0,0.11941859964352193,0.7
STU_01519,Group A,Problem-solving,0.8592128322598087,2026-02-02T05:28:19.200000,0,0.05921283225980865,0.8
STU_01520,Group A,MCQ,0.7159811804039837,2026-02-02T05:45:36,0,0.08401881959601626,0.8
STU_01521,Group C,Problem-solving,0.7527267881679708,2026-02-02T06:02:52.800000,0,0.05272678816797081,0.7
STU_01522,Group B,MCQ,0.6796334999141442,2026-02-02T06:20:09.600000,0,0.0796334999141442,0.6
STU_01523,Group A,MCQ,0.8009672035405878,2026-02-02T06:37:26.400000,0,0.0009672035405877146,0.8
STU_01524,Group C,Problem-solving,0.6457964757547885,2026-02-02T06:54:43.200000,0,0.05420352424521146,0.7
STU_01525,Group B,MCQ,0.6178861384736121,2026-02-02T07:12:00,0,0.017886138473612083,0.6
STU_01526,Group A,MCQ,0.8259435590220061,2026-02-02T07:29:16.800000,0,0.025943559022006103,0.8
STU_01527,Group B,Open-ended,0.6743707531541356,2026-02-02T07:46:33.600000,0,0.07437075315413562,0.6
STU_01528,Group B,Open-ended,0.46755071647486757,2026-02-02T08:03:50.400000,1,0.13244928352513244,0.6
STU_01529,Group C,Open-ended,0.5439304344071082,2026-02-02T08:21:07.200000,0,0.15606956559289178,0.7
STU_01530,Group C,MCQ,0.7218480537695197,2026-02-02T08:38:24,0,0.021848053769519687,0.7
STU_01531,Group B,MCQ,0.6055082674347271,2026-02-02T08:55:40.800000,0,0.005508267434727071,0.6
STU_01532,Group A,MCQ,0.8354768085363221,2026-02-02T09:12:57.600000,0,0.03547680853632204,0.8
STU_01533,Group A,MCQ,0.8308875089043642,2026-02-02T09:30:14.400000,0,0.030887508904364227,0.8
STU_01534,Group A,Open-ended,0.954411965143299,2026-02-02T09:47:31.200000,0,0.15441196514329888,0.8
STU_01535,Group B,MCQ,0.6398350963535371,2026-02-02T10:04:48,0,0.0398350963535371,0.6
STU_01536,Group A,Problem-solving,0.8025185948336498,2026-02-02T10:22:04.800000,0,0.0025185948336498404,0.8
STU_01537,Group C,Problem-solving,0.7317765099916449,2026-02-02T10:39:21.600000,0,0.031776509991644906,0.7
STU_01538,Group C,Open-ended,0.7418625787517777,2026-02-02T10:56:38.400000,0,0.041862578751777776,0.7
STU_01539,Group A,MCQ,0.8145781838340986,2026-02-02T11:13:55.200000,0,0.014578183834098639,0.8
STU_01540,Group C,Open-ended,0.689966358760791,2026-02-02T11:31:12,0,0.01003364123920896,0.7
STU_01541,Group A,Open-ended,1.0,2026-02-02T11:48:28.800000,0,0.2181984718243833,0.8
STU_01542,Group A,Open-ended,0.7698897622997013,2026-02-02T12:05:45.600000,0,0.030110237700298782,0.8
STU_01543,Group B,Problem-solving,0.5371935352694774,2026-02-02T12:23:02.400000,0,0.06280646473052248,0.6
STU_01544,Group B,Problem-solving,0.6253510136067678,2026-02-02T12:40:19.200000,0,0.025351013606767843,0.6
STU_01545,Group A,MCQ,0.7971302317462983,2026-02-02T12:57:36,0,0.002869768253701801,0.8
STU_01546,Group A,MCQ,0.833112509284787,2026-02-02T13:14:52.800000,1,0.03311250928478693,0.8
STU_01547,Group A,Open-ended,0.6604541453218333,2026-02-02T13:32:09.600000,0,0.13954585467816674,0.8
STU_01548,Group B,MCQ,0.6329725620556805,2026-02-02T13:49:26.400000,0,0.032972562055680575,0.6
STU_01549,Group C,Open-ended,0.5794077377908778,2026-02-02T14:06:43.200000,0,0.12059226220912214,0.7
STU_01550,Group A,Problem-solving,0.7530148700873924,2026-02-02T14:24:00,0,0.04698512991260759,0.8
STU_01551,Group A,MCQ,0.8578776595837656,2026-02-02T14:41:16.800000,0,0.057877659583765596,0.8
